FSCSKEY,district_geoid,weight
MN0034,2740810,0.14442193574041023
MN0034,2700162,0.008954243320405748
MN0034,2700101,7.288457524302859e-15
MN0034,3800025,7.647631724522348e-15
MN0034,3800036,8.694836427789762e-16
MN0034,3819410,3.2992360148352853e-15
GA0026,1300240,1.5698191256232334e-09
GA0026,1302610,3.103413990508221e-10
GA0026,1302580,0.9999999981197584
GA0026,1304320,4.235192070436626e-14
GA0026,1304560,2.436146276591923e-14
GA0026,1305070,6.542005552759927e-15
GA0026,4503060,7.933984856903468e-15
MI0081,2604650,0.04276251294930173
MI0081,2611910,0.2028019690438306
MI0081,2622980,0.004848618572898959
MI0081,2622620,0.09668822274357693
MI0081,2628530,0.002222439979689175
MI0081,2633810,0.18581638694431457
MI0081,2607620,0.0013499658873374132
MI0081,2635550,0.005290550413882442
MI0081,2620980,0.11152465358570976
MI0081,2617250,0.04348760756914232
MI0081,2617970,0.2972081816768645
MI0081,2627810,0.00599889063345161
MI0088,2604650,0.04276251294930173
MI0088,2611910,0.2028019690438306
MI0088,2622980,0.004848618572898959
MI0088,2622620,0.09668822274357693
MI0088,2628530,0.002222439979689175
MI0088,2633810,0.18581638694431457
MI0088,2607620,0.0013499658873374132
MI0088,2635550,0.005290550413882442
MI0088,2620980,0.11152465358570976
MI0088,2617250,0.04348760756914232
MI0088,2617970,0.2972081816768645
MI0088,2627810,0.00599889063345161
MI0117,2604650,0.04276251294930173
MI0117,2611910,0.2028019690438306
MI0117,2622980,0.004848618572898959
MI0117,2622620,0.09668822274357693
MI0117,2628530,0.002222439979689175
MI0117,2633810,0.18581638694431457
MI0117,2607620,0.0013499658873374132
MI0117,2635550,0.005290550413882442
MI0117,2620980,0.11152465358570976
MI0117,2617250,0.04348760756914232
MI0117,2617970,0.2972081816768645
MI0117,2627810,0.00599889063345161
MI0145,2604650,0.04276251294930173
MI0145,2611910,0.2028019690438306
MI0145,2622980,0.004848618572898959
MI0145,2622620,0.09668822274357693
MI0145,2628530,0.002222439979689175
MI0145,2633810,0.18581638694431457
MI0145,2607620,0.0013499658873374132
MI0145,2635550,0.005290550413882442
MI0145,2620980,0.11152465358570976
MI0145,2617250,0.04348760756914232
MI0145,2617970,0.2972081816768645
MI0145,2627810,0.00599889063345161
MI0280,2604650,0.04276251294930173
MI0280,2611910,0.2028019690438306
MI0280,2622980,0.004848618572898959
MI0280,2622620,0.09668822274357693
MI0280,2628530,0.002222439979689175
MI0280,2633810,0.18581638694431457
MI0280,2607620,0.0013499658873374132
MI0280,2635550,0.005290550413882442
MI0280,2620980,0.11152465358570976
MI0280,2617250,0.04348760756914232
MI0280,2617970,0.2972081816768645
MI0280,2627810,0.00599889063345161
CA0197,0602670,9.380414720898439e-16
CA0197,0630250,0.08573584949211988
CA0197,0635110,0.04565064596632596
CA0197,0638790,0.21425297212941105
CA0197,0616620,9.380414720898439e-16
CA0197,0628320,5.9217505186467026e-12
CA0197,0640260,2.3285449830183262e-15
CA0197,0632160,0.008774576200890592
CA0197,0633660,0.003107952113405526
CA0197,0635090,0.0217749371906416
CA0197,0636000,0.015975309500769686
CA0197,0642750,4.143163566407418e-16
CA0197,0600006,0.015591886810873989
CA0197,0605520,0.04768142869898864
CA0197,0611220,0.023875708775684373
CA0197,0619380,0.0285209569888145
CA0197,0620430,0.08573584948619702
CA0197,0620520,0.02009961741719533
CA0197,0620910,0.006482786306179628
CA0197,0624870,0.025767682209649572
CA0197,0627300,0.04225077588264318
CA0197,0627720,0.07659851732081809
CA0197,0636670,0.23212254750307348
CA0197,0634410,3.915671562466702e-13
GA0033,1300001,3.3118659213590146e-14
GA0033,1302700,2.5257490282741047e-14
GA0033,1301500,3.4157487649045323e-09
GA0033,1302520,3.1469607622807204e-15
GA0033,1303630,0.9999999965841713
GA0033,1304650,1.2034065857543904e-14
GA0033,1305280,6.450911476822177e-15
OR0078,4100015,0.05880745774030008
OR0078,4100020,0.07625939021469784
OR0078,4101120,3.930920084196145e-15
OR0078,4101230,6.434944756147271e-16
OR0078,4102780,0.06901131111481083
OR0078,4102840,0.00432244532884529
OR0078,4103270,1.0496370074254682e-15
OR0078,4103990,1.0944708812714582e-14
OR0078,4104700,1.0467261251109115e-15
OR0078,4106710,0.036028801998999126
OR0078,4108100,0.35077883077085364
OR0078,4108550,0.01124283207239008
OR0078,4108720,4.201668764758454e-15
OR0078,4108880,0.03689346586589066
OR0078,4110820,0.11086023670575228
OR0078,4111040,3.660523443102091e-15
OR0078,4111450,0.18356472442690983
OR0078,4111760,0.036011234553524236
OR0078,4113530,0.026219269207000555
WI0116,5515150,1.1807327839778936e-14
WI0116,5515600,7.214129557017389e-15
WI0116,5505490,0.06349288106777558
WI0116,5504770,0.024166491363801106
WI0116,5504800,0.014166662697970669
WI0116,5505460,0.025159727006003895
WI0116,5510800,7.214129557017389e-15
WI0116,5512480,1.1807327839778936e-14
WI0116,5510170,1.4521587323873237e-14
WI0116,5501770,1.7954914657882874e-14
WI0116,5509060,1.8501868827436943e-14
WI0116,5506030,2.4247492679384354e-15
WI0116,5516260,0.04883716014252961
WI0116,5509600,0.37182798563564945
WI0116,5515990,0.051111347786397685
WI0116,5599997,0.0015103757373067352
WI0116,5509130,3.1092447819181435e-14
WI0116,5514040,0.018599088735781776
WI0116,5516620,0.008166497621298697
WI0116,5505940,0.028548340481788417
WI0116,5512360,1.8296123679927436e-14
WI0116,5506000,0.031456566722948165
WI0116,5510830,0.12850567655857725
WI0116,5513260,0.009703306560759965
WI0116,5513800,0.006132098532473223
WI0116,5501800,0.01697917631154159
WI0116,5503060,0.018415883793558272
WI0116,5504830,0.11168840604222285
WI0116,5505910,0.021532327201474275
MI0024,2604350,1.4679621630933076e-12
MI0024,2613050,0.1278016669000422
MI0024,2699997,0.0002571870318680806
MI0024,2611030,9.269898353656383e-27
MI0024,2606510,0.0002232683259829989
MI0024,2608730,0.0038560330869558046
MI0024,2608610,0.11888416139467999
MI0024,2615730,0.04905225046370304
MI0024,2622350,0.2456715682235963
MI0024,2612560,0.07747190845599558
MI0024,2613110,0.08229328197541393
MI0024,2620050,4.8973790952976946e-14
MI0024,2602040,0.1262019281640522
MI0024,2606500,0.025634276264971875
MI0024,2604620,0.14265246971122109
MI0098,2604350,1.4679621630933076e-12
MI0098,2613050,0.1278016669000422
MI0098,2699997,0.0002571870318680806
MI0098,2611030,9.269898353656383e-27
MI0098,2606510,0.0002232683259829989
MI0098,2608730,0.0038560330869558046
MI0098,2608610,0.11888416139467999
MI0098,2615730,0.04905225046370304
MI0098,2622350,0.2456715682235963
MI0098,2612560,0.07747190845599558
MI0098,2613110,0.08229328197541393
MI0098,2620050,4.8973790952976946e-14
MI0098,2602040,0.1262019281640522
MI0098,2606500,0.025634276264971875
MI0098,2604620,0.14265246971122109
MI0147,2604350,1.4679621630933076e-12
MI0147,2613050,0.1278016669000422
MI0147,2699997,0.0002571870318680806
MI0147,2611030,9.269898353656383e-27
MI0147,2606510,0.0002232683259829989
MI0147,2608730,0.0038560330869558046
MI0147,2608610,0.11888416139467999
MI0147,2615730,0.04905225046370304
MI0147,2622350,0.2456715682235963
MI0147,2612560,0.07747190845599558
MI0147,2613110,0.08229328197541393
MI0147,2620050,4.8973790952976946e-14
MI0147,2602040,0.1262019281640522
MI0147,2606500,0.025634276264971875
MI0147,2604620,0.14265246971122109
MI0211,2604350,1.4679621630933076e-12
MI0211,2613050,0.1278016669000422
MI0211,2699997,0.0002571870318680806
MI0211,2611030,9.269898353656383e-27
MI0211,2606510,0.0002232683259829989
MI0211,2608730,0.0038560330869558046
MI0211,2608610,0.11888416139467999
MI0211,2615730,0.04905225046370304
MI0211,2622350,0.2456715682235963
MI0211,2612560,0.07747190845599558
MI0211,2613110,0.08229328197541393
MI0211,2620050,4.8973790952976946e-14
MI0211,2602040,0.1262019281640522
MI0211,2606500,0.025634276264971875
MI0211,2604620,0.14265246971122109
ID0083,1603060,0.6296551602598043
ID0083,1600010,9.421409488870535e-15
ID0083,1600150,9.631450094353064e-15
ID0083,1600815,0.36319109311153924
ID0083,1601650,3.299236006763122e-15
ID0083,1601740,0.007153746628619622
ID0083,5304380,1.4941374552983925e-15
ID0083,5308790,1.3025041860562911e-14
ID0101,1603060,0.6296551602598043
ID0101,1600010,9.421409488870535e-15
ID0101,1600150,9.631450094353064e-15
ID0101,1600815,0.36319109311153924
ID0101,1601650,3.299236006763122e-15
ID0101,1601740,0.007153746628619622
ID0101,5304380,1.4941374552983925e-15
ID0101,5308790,1.3025041860562911e-14
ID0112,1603060,0.6296551602598043
ID0112,1600010,9.421409488870535e-15
ID0112,1600150,9.631450094353064e-15
ID0112,1600815,0.36319109311153924
ID0112,1601650,3.299236006763122e-15
ID0112,1601740,0.007153746628619622
ID0112,5304380,1.4941374552983925e-15
ID0112,5308790,1.3025041860562911e-14
IN0188,1710820,7.563299251168827e-15
IN0188,1711790,1.6263104387133468e-14
IN0188,1713370,3.299885265848543e-14
IN0188,1730780,2.4753427351323234e-14
IN0188,1810590,0.4559724563560096
IN0188,1800118,1.496003222551836e-14
IN0188,1812090,3.3568077989852776e-14
IN0188,1802430,2.5568320977791642e-14
IN0188,1808070,0.54402754364381
IN0188,1810900,2.4690225718523802e-14
MS0041,2801490,3.702810750105728e-14
MS0041,2801560,1.10654359811419e-14
MS0041,2801590,1.3613069151118914e-14
MS0041,2802280,1.018311449633222e-14
MS0041,2803570,0.8099579002966573
MS0041,2803870,0.1900420997032476
MS0041,2804170,1.7302419243661043e-14
MS0041,2804530,5.847098449367091e-15
ND0018,3802840,1.948467521321296e-14
ND0018,3800048,0.27378860755316725
ND0018,3806210,0.10794268940371535
ND0018,3817130,0.17759061466794554
ND0018,3800027,0.11484723628499097
ND0018,3800038,0.24474947817283774
ND0018,3800046,0.0007208766993761074
ND0018,3809180,0.08036049721794766
OK0007,4018870,0.0011357965163709808
OK0007,4033540,0.06880454171470028
OK0007,4018990,1.1027140175150202e-14
OK0007,4032940,0.09530916738256051
OK0007,4029160,6.859076040441989e-15
OK0007,4018090,0.14740755906873276
OK0007,4030300,1.1965318976499204e-14
OK0007,4012060,0.1577258697858492
OK0007,4003180,0.03286690110323426
OK0007,4028350,0.12228370535737253
OK0007,4031020,0.004160802536272431
OK0007,4014130,0.11521149652717293
OK0007,4009910,0.15341421317202558
OK0007,4024240,0.08905936058517161
OK0007,4010860,6.9081392368620135e-15
OK0007,4018700,3.755615970317092e-15
OK0007,4025860,1.6391150168676916e-14
OK0007,4009510,0.01262058625048006
NC0007,3700600,4.051624808114141e-14
NC0007,3701680,5.470000224329701e-14
NC0007,3703540,0.9999999999998138
NC0007,3703600,9.099426528070366e-14
NM0132,0802130,4.635700219117567e-15
NM0132,0806360,7.0832636991470315e-15
NM0132,3500480,1.3029891744061867e-14
NM0132,3501860,4.851434523293634e-15
NM0132,3501980,0.320064911650146
NM0132,3500900,7.251621832904433e-15
NM0132,3502040,0.09174699946053537
NM0132,3502520,0.2893570172311534
NM0132,3502160,0.2988310716581284
NM0144,0802130,4.635700219117567e-15
NM0144,0806360,7.0832636991470315e-15
NM0144,3500480,1.3029891744061867e-14
NM0144,3501860,4.851434523293634e-15
NM0144,3501980,0.320064911650146
NM0144,3500900,7.251621832904433e-15
NM0144,3502040,0.09174699946053537
NM0144,3502520,0.2893570172311534
NM0144,3502160,0.2988310716581284
NM0145,0802130,4.635700219117567e-15
NM0145,0806360,7.0832636991470315e-15
NM0145,3500480,1.3029891744061867e-14
NM0145,3501860,4.851434523293634e-15
NM0145,3501980,0.320064911650146
NM0145,3500900,7.251621832904433e-15
NM0145,3502040,0.09174699946053537
NM0145,3502520,0.2893570172311534
NM0145,3502160,0.2988310716581284
NV0001,0610680,4.576453186889941e-15
NV0001,0604950,5.980548501321103e-16
NV0001,3200030,1.2134938519874473e-16
NV0001,3200060,1.0277840276073914e-15
NV0001,3200150,5.7156990307069846e-15
NV0001,3200180,1.675014172135408e-15
NV0001,3200240,3.538078875883554e-15
NV0001,3200270,5.371683474069966e-15
NV0001,3200330,3.435298429331225e-15
NV0001,3200360,0.9999999999999727
NV0001,3200510,1.2645973100905328e-15
NV0002,0610680,4.576453186889941e-15
NV0002,0604950,5.980548501321103e-16
NV0002,3200030,1.2134938519874473e-16
NV0002,3200060,1.0277840276073914e-15
NV0002,3200150,5.7156990307069846e-15
NV0002,3200180,1.675014172135408e-15
NV0002,3200240,3.538078875883554e-15
NV0002,3200270,5.371683474069966e-15
NV0002,3200330,3.435298429331225e-15
NV0002,3200360,0.9999999999999727
NV0002,3200510,1.2645973100905328e-15
NV0005,0610680,4.576453186889941e-15
NV0005,0604950,5.980548501321103e-16
NV0005,3200030,1.2134938519874473e-16
NV0005,3200060,1.0277840276073914e-15
NV0005,3200150,5.7156990307069846e-15
NV0005,3200180,1.675014172135408e-15
NV0005,3200240,3.538078875883554e-15
NV0005,3200270,5.371683474069966e-15
NV0005,3200330,3.435298429331225e-15
NV0005,3200360,0.9999999999999727
NV0005,3200510,1.2645973100905328e-15
NV0024,0610680,4.576453186889941e-15
NV0024,0604950,5.980548501321103e-16
NV0024,3200030,1.2134938519874473e-16
NV0024,3200060,1.0277840276073914e-15
NV0024,3200150,5.7156990307069846e-15
NV0024,3200180,1.675014172135408e-15
NV0024,3200240,3.538078875883554e-15
NV0024,3200270,5.371683474069966e-15
NV0024,3200330,3.435298429331225e-15
NV0024,3200360,0.9999999999999727
NV0024,3200510,1.2645973100905328e-15
NV0028,0610680,4.576453186889941e-15
NV0028,0604950,5.980548501321103e-16
NV0028,3200030,1.2134938519874473e-16
NV0028,3200060,1.0277840276073914e-15
NV0028,3200150,5.7156990307069846e-15
NV0028,3200180,1.675014172135408e-15
NV0028,3200240,3.538078875883554e-15
NV0028,3200270,5.371683474069966e-15
NV0028,3200330,3.435298429331225e-15
NV0028,3200360,0.9999999999999727
NV0028,3200510,1.2645973100905328e-15
ID0055,1600139,7.806788087231871e-15
ID0055,1601680,0.061162079076454386
ID0055,1602520,0.027486636609919488
ID0055,1602400,4.9948600575256124e-15
ID0055,1600870,0.12410021602292132
ID0055,1601440,0.08175802879934291
ID0055,1601830,0.4653326838595431
ID0055,1601200,0.0733697403822119
ID0055,1601860,0.16679061524956978
ID0055,4105080,1.242580460775677e-14
ID0055,4106870,8.711466914031716e-17
ID0055,5301500,6.99726030944465e-15
ID0055,5301320,4.885321103745483e-15
NY0134,3699997,8.30518236086582e-05
NY0134,3624210,0.06737141354713247
NY0134,3619800,0.17645679351035864
NY0134,3626940,0.026977125253692127
NY0134,3629250,0.10882398831832799
NY0134,3613590,0.025581780958116345
NY0134,3623430,0.09737024238054368
NY0134,3613020,0.01969352025582692
NY0134,3622140,9.85846427792764e-15
NY0134,3622050,0.00034971786569147444
NY0134,3627570,0.22031993836593997
NY0134,3603480,0.05071905250741893
NY0134,3630420,0.05862564539927593
NY0134,3606690,0.12507885249380846
NY0134,3616980,1.0259809661234152e-15
NY0134,3624930,6.398801989010219e-15
NY0134,3603870,2.0148747079648717e-15
NY0134,3614640,0.012328159038567064
NY0134,3615990,0.010220718281658919
NY0134,3616710,1.3138661176139059e-14
NY0136,3699997,8.30518236086582e-05
NY0136,3624210,0.06737141354713247
NY0136,3619800,0.17645679351035864
NY0136,3626940,0.026977125253692127
NY0136,3629250,0.10882398831832799
NY0136,3613590,0.025581780958116345
NY0136,3623430,0.09737024238054368
NY0136,3613020,0.01969352025582692
NY0136,3622140,9.85846427792764e-15
NY0136,3622050,0.00034971786569147444
NY0136,3627570,0.22031993836593997
NY0136,3603480,0.05071905250741893
NY0136,3630420,0.05862564539927593
NY0136,3606690,0.12507885249380846
NY0136,3616980,1.0259809661234152e-15
NY0136,3624930,6.398801989010219e-15
NY0136,3603870,2.0148747079648717e-15
NY0136,3614640,0.012328159038567064
NY0136,3615990,0.010220718281658919
NY0136,3616710,1.3138661176139059e-14
IL0072,1722770,0.18610365461635484
IL0072,1740890,4.242178590344565e-05
IL0072,1725590,0.2547922191815598
IL0072,1701387,0.002408430491710879
IL0072,1727300,7.06320919910783e-15
IL0072,1717790,0.0001621372158748994
IL0072,1730990,0.1421894576888784
IL0072,1708220,0.2672673871150344
IL0072,1733000,0.1208631318459073
IL0072,1736610,0.026171160058730842
IL0072,1731710,1.5007645722066549e-15
IL0072,2913650,4.950227496540394e-15
IL0072,2923490,1.254167426261992e-14
IL0072,2907080,9.883120294789442e-15
IL0072,2918460,9.425573910884396e-15
IL0207,1799009,0.0027350523917635903
IL0207,1731140,0.0027350523917635903
IL0207,1719660,0.054061793664051006
IL0207,1739480,0.0071905049322135975
IL0207,1710290,0.07737464358432003
IL0207,1743966,0.03594696357934185
IL0207,1710410,0.12707766406496526
IL0207,1720180,0.15377611230023253
IL0207,1718840,0.013564694351812446
IL0207,1701416,0.1996287578818247
IL0207,1720170,0.07560580384235618
IL0207,1712510,0.11581946309265491
IL0207,1700323,0.05416595625021629
IL0207,1707650,0.08031753767247928
IL0207,1800480,3.3050307529490664e-15
IL0207,1807920,1.4329856530199067e-15
IL0489,1799009,0.0027350523917635903
IL0489,1731140,0.0027350523917635903
IL0489,1719660,0.054061793664051006
IL0489,1739480,0.0071905049322135975
IL0489,1710290,0.07737464358432003
IL0489,1743966,0.03594696357934185
IL0489,1710410,0.12707766406496526
IL0489,1720180,0.15377611230023253
IL0489,1718840,0.013564694351812446
IL0489,1701416,0.1996287578818247
IL0489,1720170,0.07560580384235618
IL0489,1712510,0.11581946309265491
IL0489,1700323,0.05416595625021629
IL0489,1707650,0.08031753767247928
IL0489,1800480,3.3050307529490664e-15
IL0489,1807920,1.4329856530199067e-15
IL0663,1799009,0.0027350523917635903
IL0663,1731140,0.0027350523917635903
IL0663,1719660,0.054061793664051006
IL0663,1739480,0.0071905049322135975
IL0663,1710290,0.07737464358432003
IL0663,1743966,0.03594696357934185
IL0663,1710410,0.12707766406496526
IL0663,1720180,0.15377611230023253
IL0663,1718840,0.013564694351812446
IL0663,1701416,0.1996287578818247
IL0663,1720170,0.07560580384235618
IL0663,1712510,0.11581946309265491
IL0663,1700323,0.05416595625021629
IL0663,1707650,0.08031753767247928
IL0663,1800480,3.3050307529490664e-15
IL0663,1807920,1.4329856530199067e-15
NY0245,3621840,0.026723458407649513
NY0245,3618510,0.03570959792621953
NY0245,3625800,1.4499877365801742e-14
NY0245,3619260,5.200199174274612e-17
NY0245,3608490,0.09556773218757122
NY0245,3624150,0.010871628017130248
NY0245,3612870,0.09730783437738875
NY0245,3612030,7.742928534703055e-17
NY0245,3625110,6.18454508333405e-15
NY0245,3615210,1.9879725970955733e-14
NY0245,3606720,0.10919871542878389
NY0245,3606160,0.17138726108750185
NY0245,3612120,0.035938758698989645
NY0245,3631590,0.14816341864615712
