GEOID,lat,lon
5512390,42.5419155,-88.2721405
5513350,42.540428,-88.0860987
5513860,42.5428619,-88.1463006
5513560,42.5225906,-88.7300879
5515090,42.5166915,-88.2559653
5515180,42.68693,-88.0487005
5516560,42.5799391,-88.2300479
5515450,42.5185281,-88.6284094
5600960,43.0070294,-108.5488309
0100001,31.4097368,-85.7458071
0100003,32.3809438,-86.363749
0100005,34.2631303,-86.21066
0100006,34.3821918,-86.305059
0100007,33.3769487,-86.8055789
0100012,34.1990204,-86.1551515
0100202,30.2771719,-87.7023551
0100360,33.0158929,-87.1271475
0100750,33.2703999,-85.8635254
0100810,31.3941107,-85.9925791
0100840,34.7040121,-87.8130371
0101080,31.2667066,-85.7388243
0101320,31.3255295,-85.8460706
0101380,34.1160431,-85.8959145
0101690,34.3679473,-86.2523225
0102580,32.6607385,-85.3788898
0102640,31.4433773,-85.6409822
0102730,33.2968003,-88.0968644
0102910,34.5057191,-87.7281226
0103000,34.7554939,-87.7012648
0103030,33.259432,-86.6494303
0103062,33.7699993,-86.3179888
0103150,33.4317569,-86.0994543
0103240,32.5469786,-85.9427351
0103581,30.2939866,-87.5953711
0100008,34.7105329,-86.7622802
0100011,33.546847,-86.5714476
0100013,33.6552328,-86.5632391
0100030,32.8697847,-85.9462373
0101200,32.4997443,-87.826678
0102250,32.1276169,-87.6291144
0103210,32.8646214,-85.771555
0100060,31.3094363,-86.4780311
0100090,33.6734685,-85.8108912
0103090,32.5974811,-88.2000571
0100100,34.3323868,-86.5011665
0100120,34.7790209,-86.9507986
0100180,33.9861893,-86.1210365
0100185,30.8545095,-88.1098092
0102520,34.742657,-87.6337673
0103120,33.1886699,-86.2747992
0100188,30.7714495,-88.0796971
0100190,33.214355,-86.8230801
0100189,30.8578741,-88.0633829
0100194,33.3218302,-86.7421974
0100195,32.2736095,-86.1189274
0100210,32.6071215,-85.4909586
0100240,32.5322367,-86.6464395
0100270,30.6735018,-87.7421593
0100300,31.8702526,-85.4051028
0100330,33.3708576,-86.9715221
0102350,33.4552718,-86.9224139
0100390,33.5271744,-86.7970356
0100960,31.7303106,-86.3200384
0101440,33.4748022,-86.9194074
0101920,33.5751309,-86.9403862
0103270,33.5928973,-86.7662525
0100420,33.9773575,-86.56644
0102550,33.9470381,-86.4897933
0100450,31.1091749,-87.0765833
0100480,32.1017589,-85.7172613
0100510,31.751667,-86.6819689
0102430,32.2288488,-86.2154797
0100540,33.7792078,-85.842799
0102635,33.5900912,-85.8522456
0102760,33.9180048,-85.5138154
0100600,32.9155039,-85.3940321
0101980,32.8586485,-85.2077878
0100630,34.1761269,-85.6181957
0100660,32.8540514,-86.7266071
0100690,31.9909539,-88.2488894
0101590,34.4419892,-87.8428144
0100720,31.6649369,-87.8292633
0100870,31.4309257,-86.9887221
0102670,32.6390053,-87.2938269
0100780,33.6505254,-85.5220597
0100900,32.9314453,-86.2434818
0101140,34.4633103,-85.8120554
0101720,34.2110276,-87.5776691
0102820,33.2964614,-85.4640637
0100930,31.2453641,-86.4553817
0100990,34.1788918,-86.8418871
0101020,34.1319229,-86.8692666
0101050,31.4922903,-85.5632718
0101110,32.3335263,-87.11436
0102970,32.4169832,-87.0357021
0101170,34.5729952,-86.9899008
0101230,31.2336983,-85.4068225
0101740,31.5169779,-85.2399712
0101260,31.4294292,-86.1078476
0101290,32.602759,-86.185308
0101350,31.1222867,-87.1684097
0101410,31.9099374,-85.1527087
0101470,33.7089245,-87.740978
0103540,33.9195334,-87.8090327
0101530,34.8298101,-87.662202
0101560,34.4573293,-85.6894469
0101620,34.0065967,-86.0160783
0101640,31.0438449,-85.8798594
0101660,31.1467725,-85.6629566
0101680,32.8444965,-87.9642005
0101710,32.7527958,-87.6230608
0101730,34.4383083,-86.9411417
0101760,33.4585496,-86.8096502
0102490,33.4914885,-86.7344699
0103430,33.4624959,-86.7395079
0101770,31.1328169,-85.2815425
0101800,34.7013462,-86.6731733
0102220,34.8597822,-86.6556213
0101830,34.764114,-85.9800556
0102010,34.9041677,-87.6511075
0101860,33.8100663,-85.7552174
0101890,33.8511103,-87.2683477
0101950,33.7870852,-88.0874309
0102040,34.529776,-87.3218651
0102070,32.5936675,-85.3301026
0102100,34.7707064,-87.0327422
0102130,32.3019011,-87.8337535
0102160,32.147888,-86.6505859
0102190,32.3870267,-85.692887
0102310,34.1465462,-87.889415
0102370,30.6795441,-88.2005789
0102400,31.5803531,-87.3833416
0102480,34.4410724,-86.8331885
0102610,31.2843753,-86.2574417
0102650,33.5521202,-86.3191359
0102700,32.4537093,-85.031019
0102880,32.2693878,-85.1900577
0102790,31.7274194,-85.7926447
0103330,31.8019595,-85.9671296
0102850,33.1453048,-85.3695264
0102940,34.6446199,-86.0481547
0103180,33.3693135,-86.1759302
0103300,31.9042976,-87.7335841
0103360,33.2344041,-87.5283003
0103390,33.3213709,-87.4565979
0103420,34.7185022,-87.7025864
0103450,33.7915581,-87.3010936
0103480,31.4085035,-88.2124041
0103510,31.9900824,-87.3049349
0103580,34.1462275,-87.3376844
0200001,60.2134905,-163.4359235
0200003,62.2835555,-163.1901536
0200004,60.9097122,-161.4073619
0200005,61.5295354,-165.5942167
0200007,55.2450437,-161.9974772
0200010,51.948964,179.6211882
0200020,64.7836858,-164.1889119
0200030,58.7305457,-156.994473
0200050,63.5620121,-142.7613258
0200060,60.5300462,-145.641872
0200070,61.7953012,-144.134037
0200090,55.4887459,-133.111568
0200100,63.8174152,-145.6989488
0200120,59.0605738,-158.5323623
0200130,64.7414218,-156.8733943
0200150,55.4499378,-131.1066847
0200180,61.1742503,-149.2843294
0200210,58.3729099,-134.1784454
0200240,57.1932044,-135.3673965
0200270,59.0984037,-135.5757906
0200300,58.1220103,-135.4314739
0200330,55.2058418,-132.8204379
0200360,56.9753204,-133.9036632
0200390,59.9836715,-151.7230237
0200450,55.5564254,-133.0861303
0200480,57.7044003,-153.9183721
0200485,58.1085067,-156.4134134
0200510,62.2656263,-149.5039935
0200520,62.7048922,-156.1553811
0200525,55.1384677,-131.4703772
0200540,64.5360539,-149.0836286
0200570,64.5057413,-165.4152873
0200600,64.6704543,-146.4960611
0200610,69.4493427,-153.4728302
0200625,67.0050655,-160.0210864
0200630,57.9592291,-136.2150664
0200660,57.1124581,-133.0085979
0200670,57.0495083,-170.4062251
0200680,62.0627707,-163.2442414
0200690,59.5603794,-135.3382787
0200700,55.729248,-133.2241939
0200710,59.5433255,-158.2671226
0200720,53.9102313,-166.5290588
0200730,58.403336,-135.884909
0200760,61.5235547,-158.036113
0200770,63.6820386,-150.0270164
0200775,66.7196853,-145.2587692
0200780,61.081318,-146.3048996
0200800,60.4884737,-146.2030904
0200810,56.1807793,-132.0267878
0200840,60.0175079,-140.4168465
0200862,65.6344779,-154.325196
0400001,33.7682294,-111.8588413
0400003,34.8663063,-112.4595803
0400021,36.6872576,-113.1156932
0400023,36.1332641,-110.3487639
0400026,34.4652573,-110.561203
0400212,32.1545717,-110.2323326
0400295,35.5708297,-114.1712883
0400520,32.4183559,-112.8214268
0400680,32.4129806,-110.9636015
0400790,33.3844844,-111.4222049
0400910,35.1600326,-112.551179
0401000,34.5733844,-113.1438803
0401180,31.4723333,-109.8301165
0401330,32.2845813,-109.4934658
0401460,31.5211782,-110.2164725
0401600,34.4865229,-111.7856406
0401760,32.3154985,-110.8843712
0401810,35.7645907,-110.4003356
0401870,33.2595806,-111.8105554
0401940,36.1563867,-109.5287026
0402320,33.0119694,-111.588248
0402530,31.4276772,-109.2718206
0402600,32.7509867,-109.1966461
0402690,33.6284077,-112.4161029
0402860,35.1567691,-111.3476214
0402920,32.949929,-111.2283858
0403010,32.2960635,-111.0258593
0403040,33.6074523,-111.722236
0403080,36.6176875,-112.29928
0403150,31.5672964,-110.3302287
0403200,33.2111779,-110.1086483
0403310,32.8019176,-112.7584995
0403400,33.3480491,-111.7269826
0403500,33.4673741,-110.784864
0403550,35.9784936,-112.1007282
0403730,33.1865586,-110.7777428
0403780,33.2898285,-111.7055802
0403820,35.1309592,-110.0714366
0403990,33.2496566,-111.484858
0404060,36.620667,-110.4248054
0404280,34.5451498,-114.303192
0404410,36.4460816,-113.6336219
0404570,32.6555871,-110.57614
0404720,33.0361442,-112.0799801
0404820,34.2197183,-111.9254128
0404970,33.4544563,-111.723669
0405320,33.1028421,-109.1906753
0405460,33.7876959,-112.4851136
0405530,31.4063471,-111.1182378
0405820,36.7094664,-111.2733702
0405930,33.6534512,-111.9799825
0405980,34.1427771,-113.8532508
0406070,34.2308287,-111.2684801
0406120,35.4774988,-113.447091
0406250,33.7218587,-112.2915984
0406580,34.1591215,-109.9273545
0406730,34.5620992,-112.4836955
0406810,33.2696862,-111.629597
0406850,32.9730315,-110.7293609
0406960,33.5796449,-110.4524166
0407170,33.5467843,-112.8634044
0407240,33.0583274,-109.6843627
0407430,32.1452068,-109.2008576
0407520,31.566523,-111.0587982
0407570,33.5816291,-111.886755
0407630,35.1799765,-113.094361
0407700,34.3151411,-110.1373867
0407750,33.8384846,-112.1283413
0408020,31.8459898,-110.2535072
0408080,34.6792323,-109.4026583
0408170,32.0978933,-110.9753125
0408230,33.3392788,-111.1158976
0408410,32.6871094,-109.7861243
0408600,31.7071051,-110.0610132
0408680,36.0617975,-111.2078559
0408800,32.2114132,-110.9627656
0408850,32.0156433,-110.6873327
0409160,33.9793542,-110.3310955
0409190,33.8546677,-112.8070321
0409250,32.2003761,-109.8016872
0409310,35.5791605,-112.4714881
0409430,35.653353,-109.1651175
0403290,35.6676446,-109.6060032
0406740,35.1851385,-109.4450311
0406870,36.7266422,-109.5326651
0407130,33.9928987,-109.4459828
0403870,34.5799153,-112.1736615
0403950,32.0833805,-112.066956
0404630,32.3804501,-111.2924291
0407300,31.8160529,-111.1075526
0408280,32.251729,-110.7076186
0404010,35.0790028,-110.2844153
0407820,34.5393407,-110.150385
0405030,33.5188619,-110.9581986
0406440,33.0698916,-109.849869
0409460,35.1017079,-110.6138141
0499997,32.5911701,-112.2741373
0409733,34.849281,-111.7886282
0500001,34.2426958,-91.372669
0500006,33.6126116,-92.1272377
0500009,36.3710105,-90.6127243
0500073,34.5945869,-93.7838948
0504370,36.3016307,-90.2742723
0507770,36.2852903,-91.5003279
0509270,36.4455704,-91.4440904
0509330,35.0491922,-94.2158265
0512000,35.3109628,-92.0371477
0500012,35.7299958,-90.4132146
0503640,35.9140696,-90.5533194
0508280,35.861592,-90.7144952
0500015,34.3021859,-92.3973196
0502790,34.4799333,-92.5154233
0500016,36.2011066,-90.4204621
0500017,36.1078289,-90.5866176
0500019,35.8005996,-91.6994432
0500020,35.5835693,-91.6491238
0505170,33.499908,-91.4329578
0505500,33.9169891,-91.5189128
0500021,36.188893,-91.8544768
0500023,35.5101743,-91.2012825
0502700,35.3126054,-91.5240844
0500026,34.287957,-91.9129864
0500028,33.9684668,-91.8081706
0500029,35.9127695,-90.0467763
0502550,35.9213454,-89.7439912
0500030,33.5844424,-93.3048506
0507290,33.8404576,-92.8184157
0500032,33.7364934,-92.5621022
0500041,35.1128646,-93.5239658
0500079,34.919868,-93.3918248
0500042,33.213509,-91.6951075
0509840,33.679809,-91.8029386
0500043,36.3912996,-92.3926811
0504680,36.3056323,-92.5032586
0510560,36.1702799,-92.2924597
0500044,33.2852786,-93.2094244
0500068,33.1067133,-93.4363125
0500045,35.6197301,-90.0851968
0503320,35.8966599,-89.8970899
0507740,35.3677578,-90.81635
0500046,35.807825,-90.2045584
0503710,35.9110116,-90.2992056
0510950,35.6637404,-89.9602939
0500047,35.6420632,-90.573632
0500048,35.5947273,-90.3529035
0500049,34.0372791,-94.2652779
0500051,34.9723459,-91.0030323
0500065,33.3696976,-93.6093575
0503300,33.8514342,-93.5807033
0511820,33.8002985,-93.3046341
0500067,33.8887674,-92.2308678
0507710,33.3885584,-92.1713715
0500070,35.7235016,-91.4081582
0509720,36.011199,-91.8917452
0500071,36.0419912,-91.3295865
0500072,35.853727,-93.1724962
0506150,36.2757511,-92.5762301
0500076,36.0889481,-92.8589316
0500082,36.0963608,-90.8615535
0500405,34.311265,-94.2339439
0503690,34.7294711,-92.7246605
0500419,34.912086,-92.137672
0502250,35.5231826,-94.2140041
0504080,35.6694918,-94.3895614
0502280,36.230715,-93.3116033
0503090,36.3148299,-93.0186218
0503420,36.4337039,-92.8927103
0507380,36.219913,-93.1545968
0502430,34.098635,-93.1088171
0503240,34.3268908,-93.1573021
0506690,34.268527,-93.3749235
0502580,33.6783394,-94.1285531
0502610,35.262684,-92.9338886
0504410,35.5933103,-92.5920207
0505430,35.5065999,-93.1299694
0507620,35.6110088,-92.9109049
0502670,35.1779269,-91.3126952
0509510,34.3003748,-90.9756376
0502730,34.5108699,-90.7781934
0502820,35.7610863,-90.5489527
0510440,35.8163855,-90.633046
0502880,35.1247194,-91.9067969
0508400,35.153926,-91.6084825
0502960,34.5806907,-92.6822516
0504860,34.5232918,-92.9531729
0506420,34.623581,-92.8983902
0508610,34.4853691,-93.2563763
0510170,34.5811063,-93.2295374
0503030,36.466541,-94.0757078
0504980,36.3451708,-94.4675701
0506840,36.4406872,-94.4582771
0503060,36.3669692,-94.254075
0506540,36.2626862,-94.4510571
0511970,36.3462107,-94.0267533
0503150,36.3483268,-93.5508455
0503450,35.099011,-93.9278554
0504930,35.1924543,-93.1985748
0509150,35.1736421,-93.7636974
0503480,35.4668823,-91.4624404
0503630,34.9000499,-91.2021348
0503750,34.9697364,-91.9658996
0509060,34.7740889,-91.931774
0503770,34.4341853,-93.7013364
0503840,36.1176445,-92.1266108
0504050,35.9819609,-91.573512
0503960,34.7034679,-91.750441
0504020,35.8589101,-90.9067451
0507350,35.5718528,-90.833771
0509420,35.5062292,-90.4671592
0504110,33.3643674,-93.8657434
0506360,33.1661941,-93.9069667
0504170,35.3814759,-91.6849861
0504200,35.3129838,-94.0572177
0504350,34.6063218,-91.2096698
0504380,35.5178991,-93.5102711
0506120,36.0816418,-94.1029431
0506930,35.8247989,-94.0964417
0504560,35.6063388,-91.9042136
0504590,35.0698412,-92.4293688
0509540,34.9677118,-92.4174707
0511070,35.4243054,-91.8356649
0504740,35.3561094,-93.909509
0504800,33.1324603,-92.0043174
0504890,35.004035,-93.5896135
0507680,34.5050913,-90.6446509
0505190,34.9710338,-91.5544058
0505850,34.5737609,-91.9230072
0511850,34.6051621,-92.2017712
0505340,34.1522623,-93.9933389
0510380,33.9870338,-93.884037
0505470,33.5884688,-91.767883
0505550,35.3024781,-90.4459244
0508700,35.5580155,-93.3219785
0511700,35.2201518,-93.0552158
0505580,35.0083094,-92.6398311
0505680,33.1964354,-92.5696927
0508340,33.0748162,-92.7935672
0511220,33.139674,-92.7355575
0505760,35.9525811,-93.9967502
0506090,36.0620761,-94.2795042
0508940,35.8879283,-94.4400118
0505970,36.3859358,-93.7574828
0506060,33.5691472,-92.9592031
0508130,36.0079612,-93.7495988
0508240,35.8761557,-93.4440934
0506210,33.8954841,-92.5429901
0507230,33.5031863,-92.5171382
0506240,33.7114381,-94.4009796
0507860,33.8687748,-94.3162972
0506270,35.0445815,-90.7538147
0506330,35.3577068,-94.37472
0508730,35.3570833,-94.1597858
0506630,34.4351801,-92.7054767
0510980,34.2114526,-92.9467186
0511730,34.327108,-92.6535874
0506870,36.360175,-93.4101856
0506900,35.223659,-92.4031305
0510410,35.3644082,-92.5821716
0506990,35.2246375,-94.230293
0507110,33.9134034,-93.1389087
0507140,35.3175798,-92.3363677
0507170,35.081374,-94.39228
0507320,34.509623,-92.6455995
0507530,34.7127046,-91.5412514
0507560,35.480676,-92.0136795
0507840,33.64956,-93.6230599
0509390,35.2922918,-90.2553123
0507890,34.5007064,-93.0714926
0509990,34.5884323,-93.5274166
0507920,34.7114051,-93.1740392
0508670,34.434006,-93.0103585
0509360,34.7795048,-90.7797172
0507990,36.0075942,-91.0164014
0508040,35.0106638,-90.3818317
0508490,34.2613946,-93.6942139
0508640,33.2417455,-91.2900227
0509000,34.7205788,-92.3472913
0509190,34.470846,-92.8401215
0509240,34.1996585,-92.7176453
0509480,35.8820185,-92.6470345
0509570,36.4410471,-90.9565086
0511610,36.2595408,-90.9882745
0509600,35.2444466,-91.1441034
0510680,34.7800016,-92.252255
0509630,33.7448923,-91.2611682
0509750,34.5358214,-94.1806632
0509780,33.7706956,-93.8827651
0510080,35.2156776,-92.1576295
0510200,35.8406275,-92.1676262
0510260,35.6771415,-94.130623
0510290,35.5477889,-93.9976666
0510320,34.0805599,-93.6001474
0511340,34.9189781,-93.0097444
0510920,36.4392999,-93.1776708
0511010,35.5892175,-93.8296471
0511130,35.2688075,-93.5909354
0511370,36.4137541,-90.2055386
0511760,35.9858214,-94.3426125
0511880,35.3863135,-92.2110271
0512060,35.3081371,-93.1668752
0512180,35.3492618,-93.5209894
0512210,35.2981426,-91.8281395
0512450,36.1454492,-94.455031
0512480,36.2465987,-91.2093609
0512510,33.3179237,-92.8034009
0512540,35.6853845,-91.5950319
0512630,33.5508021,-93.6616608
0512660,36.182697,-94.1198368
0513080,36.0281843,-90.7179869
0513110,33.4682225,-93.9286728
0513350,36.1683195,-93.0022865
0513380,35.7590366,-90.7947828
0513410,35.4407541,-94.2988725
0513530,35.0692689,-92.2307809
0514010,35.8486353,-94.198993
0514020,35.4664473,-93.6399884
0514040,35.6035645,-92.1424011
0514140,34.3617894,-92.1335114
0514430,35.2371843,-90.7489813
0514490,36.2384114,-92.6822224
0514400,33.8732549,-92.0322959
0512090,36.3681771,-91.8154263
0513560,36.380204,-92.0606676
0512420,35.676601,-92.3404382
0512520,35.1764499,-92.687238
0514370,35.3650153,-92.7572671
0512570,35.4426505,-92.3774339
0512930,33.1209517,-92.2972614
0512960,34.4606791,-91.4931195
0513230,35.7395931,-91.1384165
0513680,34.8531973,-94.0519539
0513930,34.1450137,-92.1456267
0606870,38.2452131,-120.6220271
0624090,39.3467226,-121.3523411
0639840,35.612702,-117.1697542
0600014,34.3616273,-117.33698
0600017,34.4733175,-117.1431293
0625860,34.2151196,-116.1769219
0632070,34.0852906,-117.0763098
0634170,34.1988485,-117.3291728
0600016,34.1411459,-117.6555828
0632610,34.2403959,-117.1419506
0643560,34.0511758,-117.0130918
0609390,34.0424303,-117.3289619
0600015,34.426379,-116.7719212
0635250,36.7597244,-119.5159339
0636270,36.5647942,-119.6265146
0600040,36.4068202,-119.9191651
0607970,36.7715394,-119.9297105
0601620,33.8637711,-118.0665456
0603690,34.0896602,-117.9687223
0604830,34.07923,-118.4024374
0606450,34.1900793,-118.3264045
0609620,33.8918472,-118.2309201
0611460,33.9361582,-118.1347032
0612210,33.9103673,-118.4250795
0615270,34.1632658,-117.8430597
0620130,34.3465171,-118.079416
0625320,34.1664555,-118.0027852
0631320,34.048368,-117.7758364
0634425,34.1002074,-118.095181
0641280,33.999557,-117.8262893
0600001,34.4509052,-118.2276141
0600065,36.5174472,-119.3926155
0600035,36.3001194,-119.2015178
0612630,37.8384729,-122.301682
0627060,37.5042533,-122.0319104
0634680,37.7080775,-122.1972087
0607440,33.5069252,-117.6278377
0614880,33.7664667,-117.9565468
0633860,33.643427,-117.5854134
0635310,33.721148,-117.8754516
0684500,33.6774579,-117.7651297
0621810,38.054919,-121.0518273
0622230,38.1205485,-121.2995155
0623610,37.8082866,-121.2416672
0632880,37.7788965,-121.1341917
0638010,37.9553945,-121.2702579
0621690,37.9995651,-121.3622008
0613470,40.963333,-121.466606
0637630,40.0875652,-123.1534981
0643470,39.0342246,-121.6633133
0600031,35.9591528,-121.4631074
0625530,36.6132032,-121.811226
0637050,36.4013187,-121.3285748
0607530,36.3254985,-121.6674734
0600159,41.5104187,-122.8970368
0600063,37.6619976,-120.7264372
0634710,37.6717723,-122.150584
0602450,38.4435493,-120.653858
0600069,33.2781744,-116.9390169
0628250,33.2368129,-117.3782315
0631530,32.9826388,-117.0591926
0634320,32.7737905,-117.1877923
0602571,37.7590922,-121.3564239
0600009,34.8254116,-119.5463873
0607560,34.4107188,-119.5336814
0601421,34.3663202,-119.0727927
0631620,39.4438126,-122.0062343
0642540,39.1346597,-122.2616916
0600067,36.5291379,-119.8436113
0614250,36.6400901,-119.6872608
0621150,36.4578617,-119.7192101
0629910,36.6171548,-119.5277193
0628050,37.79844,-122.2248374
0641160,36.3685095,-119.312894
0600064,36.020686,-118.6509506
0600026,34.8432832,-118.9897489
0617430,32.8822705,-115.2072749
0618210,32.8286148,-115.8096213
0603610,35.255493,-115.7978261
0626760,34.5166688,-115.201666
0604020,35.05709,-117.188544
